Practice Id,MID,Date,Dba (Dim Mid),Fee Category,Rate Percent,Rate Amount,MOP___,Total Fees
1234,7205989,9/28/2019,Clinic 1,Interchange,0.009378,$0.00 ,AmEx,$0.51
1234,7205989,9/29/2019,Clinic 1,Interchange,0.009384,$0.00 ,AmEx,$0.51
1234,7205989,9/30/2019,Clinic 1,Interchange,0.00939,$0.00 ,AmEx,$0.50
1234,7205989,10/1/2019,Clinic 1,Interchange,0.009391,$0.00 ,AmEx,$0.51
1234,7205989,10/2/2019,Clinic 1,Interchange,0.009395,$0.00 ,AmEx,$0.50
1234,7205989,10/3/2019,Clinic 1,Interchange,0.009396,$0.00 ,AmEx,$0.51
1234,7205989,10/4/2019,Clinic 1,Interchange,0.0094,$0.00 ,AmEx,$0.49
1234,7205989,10/5/2019,Clinic 1,Interchange,0.009406,$0.00 ,AmEx,$1.00
1234,7205989,10/6/2019,Clinic 1,Interchange,0.009411,$0.00 ,AmEx,$0.51
1234,7205989,10/7/2019,Clinic 1,Interchange,0.009413,$0.00 ,AmEx,$0.50
1234,7205989,10/8/2019,Clinic 1,Interchange,0.009415,$0.00 ,AmEx,$1.02
1234,7205989,10/9/2019,Clinic 1,Interchange,0.009422,$0.00 ,AmEx,$0.50
1234,7205989,10/10/2019,Clinic 1,Interchange,0.009423,$0.00 ,AmEx,$1.48
1234,7205989,10/11/2019,Clinic 1,Interchange,0.009425,$0.00 ,AmEx,$0.49
1234,7205989,10/12/2019,Clinic 1,Interchange,0.009427,$0.00 ,AmEx,$0.49
1234,7205989,10/13/2019,Clinic 1,Interchange,0.00943,$0.00 ,AmEx,$0.51
1234,7205989,10/14/2019,Clinic 1,Interchange,0.009432,$0.00 ,AmEx,$0.49
1234,7205989,10/15/2019,Clinic 1,Interchange,0.009434,$0.00 ,AmEx,$0.99
1234,7205989,10/16/2019,Clinic 1,Interchange,0.009436,$0.00 ,AmEx,$0.50
1234,7205989,10/17/2019,Clinic 1,Interchange,0.009446,$0.00 ,AmEx,$0.51
1234,7205989,10/18/2019,Clinic 1,Interchange,0.009449,$0.00 ,AmEx,$0.48
1234,7205989,10/19/2019,Clinic 1,Interchange,0.009453,$0.00 ,AmEx,$0.48
1234,7205989,10/20/2019,Clinic 1,Interchange,0.009457,$0.00 ,AmEx,$0.51
1234,7205989,10/21/2019,Clinic 1,Interchange,0.009458,$0.00 ,AmEx,$1.92
1234,7205989,10/22/2019,Clinic 1,Interchange,0.009462,$0.00 ,AmEx,$0.48
1234,7205989,10/23/2019,Clinic 1,Interchange,0.009469,$0.00 ,AmEx,$0.49
1234,7205989,10/24/2019,Clinic 1,Interchange,0.009478,$0.00 ,AmEx,$0.49
1234,7205989,10/25/2019,Clinic 1,Interchange,0.00948,$0.00 ,AmEx,$0.49
1234,7205989,10/26/2019,Clinic 1,Interchange,0.009482,$0.00 ,AmEx,$0.48
1234,7205989,10/27/2019,Clinic 1,Interchange,0.009485,$0.00 ,AmEx,$0.49
1234,7205989,10/28/2019,Clinic 1,Interchange,0.009493,$0.00 ,AmEx,$0.50
1234,7205989,10/29/2019,Clinic 1,Interchange,0.009513,$0.00 ,AmEx,$0.49
1234,7205989,10/30/2019,Clinic 1,Interchange,0.009528,$0.00 ,AmEx,$0.49
1234,7205989,10/31/2019,Clinic 1,Interchange,0.009529,$0.00 ,AmEx,$0.50
1234,7205989,11/1/2019,Clinic 1,Interchange,0.009533,$0.00 ,AmEx,$0.98
1234,7205989,11/2/2019,Clinic 1,Interchange,0.009535,$0.00 ,AmEx,$0.98
1234,7205989,11/3/2019,Clinic 1,Interchange,0.009541,$0.00 ,AmEx,$0.48
1234,7205989,11/4/2019,Clinic 1,Interchange,0.009543,$0.00 ,AmEx,$0.48
1234,7205989,11/5/2019,Clinic 1,Interchange,0.009561,$0.00 ,AmEx,$0.47
1234,7205989,11/6/2019,Clinic 1,Interchange,0.009564,$0.00 ,AmEx,$0.48
1234,7205989,11/7/2019,Clinic 1,Interchange,0.009577,$0.00 ,AmEx,$0.48
1234,7205989,11/8/2019,Clinic 1,Interchange,0.009579,$0.00 ,AmEx,$0.48
1234,7205989,11/9/2019,Clinic 1,Interchange,0.009581,$0.00 ,AmEx,$0.48
1234,7205989,11/10/2019,Clinic 1,Interchange,0.009585,$0.00 ,AmEx,$0.49
1234,7205989,11/11/2019,Clinic 1,Interchange,0.009589,$0.00 ,AmEx,$0.49
1234,7205989,11/12/2019,Clinic 1,Interchange,0.00959,$0.00 ,AmEx,$0.48
1234,7205989,11/13/2019,Clinic 1,Interchange,0.009592,$0.00 ,AmEx,$0.96
1234,7205989,11/14/2019,Clinic 1,Interchange,0.009593,$0.00 ,AmEx,$0.49
1234,7205989,11/15/2019,Clinic 1,Interchange,0.009598,$0.00 ,AmEx,$0.97
1234,7205989,11/16/2019,Clinic 1,Interchange,0.0096,$0.00 ,AmEx,$28.32
1234,7205989,11/17/2019,Clinic 1,Interchange,0.009608,$0.00 ,AmEx,$0.49
1234,7205989,11/18/2019,Clinic 1,Interchange,0.009612,$0.00 ,AmEx,$0.48
1234,7205989,11/19/2019,Clinic 1,Interchange,0.009623,$0.00 ,AmEx,$0.49
1234,7205989,11/20/2019,Clinic 1,Interchange,0.009627,$0.00 ,AmEx,$0.49
1234,7205989,11/21/2019,Clinic 1,Interchange,0.009637,$0.00 ,AmEx,$0.48
1234,7205989,11/22/2019,Clinic 1,Interchange,0.009644,$0.00 ,AmEx,$0.48
1234,7205989,11/23/2019,Clinic 1,Interchange,0.009654,$0.00 ,AmEx,$0.48
1234,7205989,11/24/2019,Clinic 1,Interchange,0.009677,$0.00 ,AmEx,$0.48
1234,7205989,11/25/2019,Clinic 1,Interchange,0.009689,$0.00 ,AmEx,$0.48
1234,7205989,11/26/2019,Clinic 1,Interchange,0.009713,$0.00 ,AmEx,$0.48
1234,7205989,11/27/2019,Clinic 1,Interchange,0.009715,$0.00 ,AmEx,$0.47
1234,7205989,11/28/2019,Clinic 1,Interchange,0.009719,$0.00 ,AmEx,$0.48
1234,7205989,11/29/2019,Clinic 1,Interchange,0.009721,$0.00 ,AmEx,$0.46
1234,7205989,11/30/2019,Clinic 1,Interchange,0.009724,$0.00 ,AmEx,$0.48
1234,7205989,12/1/2019,Clinic 1,Interchange,0.009726,$0.00 ,AmEx,$0.48
1234,7205989,12/2/2019,Clinic 1,Interchange,0.00973,$0.00 ,AmEx,$0.48
1234,7205989,12/3/2019,Clinic 1,Interchange,0.009769,$0.00 ,AmEx,$0.46
1234,7205989,12/4/2019,Clinic 1,Interchange,0.009771,$0.00 ,AmEx,$0.47
1234,7205989,12/5/2019,Clinic 1,Interchange,0.009779,$0.00 ,AmEx,$0.47
1234,7205989,12/6/2019,Clinic 1,Interchange,0.009812,$0.00 ,AmEx,$0.46
1234,7205989,12/7/2019,Clinic 1,Interchange,0.009839,$0.00 ,AmEx,$0.94
1234,7205989,12/8/2019,Clinic 1,Interchange,0.009847,$0.00 ,AmEx,$0.45
1234,7205989,12/9/2019,Clinic 1,Interchange,0.009851,$0.00 ,AmEx,$0.45
1234,7205989,12/10/2019,Clinic 1,Interchange,0.009859,$0.00 ,AmEx,$0.44
1234,7205989,12/11/2019,Clinic 1,Interchange,0.009866,$0.00 ,AmEx,$0.45
1234,7205989,12/12/2019,Clinic 1,Interchange,0.009871,$0.00 ,AmEx,$0.46
1234,7205989,12/13/2019,Clinic 1,Interchange,0.009877,$0.00 ,AmEx,$0.45
1234,7205989,12/14/2019,Clinic 1,Interchange,0.009878,$0.00 ,AmEx,$0.46
1234,7205989,12/15/2019,Clinic 1,Interchange,0.009881,$0.00 ,AmEx,$0.45
1234,7205989,12/16/2019,Clinic 1,Interchange,0.009884,$0.00 ,AmEx,$0.45
1234,7205989,12/17/2019,Clinic 1,Interchange,0.009944,$0.00 ,AmEx,$0.44
1234,7205989,12/18/2019,Clinic 1,Interchange,0.009984,$0.00 ,AmEx,$0.43
1234,7205989,12/19/2019,Clinic 1,Interchange,0.01,$0.00 ,AmEx,$15.75
1234,7205989,12/20/2019,Clinic 1,Interchange,0.010027,$0.00 ,AmEx,$0.44
1234,7205989,12/21/2019,Clinic 1,Interchange,0.010051,$0.00 ,AmEx,$0.45
1234,7205989,12/22/2019,Clinic 1,Interchange,0.010054,$0.00 ,AmEx,$0.43
1234,7205989,12/23/2019,Clinic 1,Interchange,0.010076,$0.00 ,AmEx,$0.44
1234,7205989,12/24/2019,Clinic 1,Interchange,0.010078,$0.00 ,AmEx,$0.44
1234,7205989,12/25/2019,Clinic 1,Interchange,0.010103,$0.00 ,AmEx,$0.42
1234,7205989,12/26/2019,Clinic 1,Interchange,0.010138,$0.00 ,AmEx,$0.42
1234,7205989,12/27/2019,Clinic 1,Interchange,0.010147,$0.00 ,AmEx,$0.42
1234,7205989,12/28/2019,Clinic 1,Interchange,0.010149,$0.00 ,AmEx,$0.43
1234,7205989,12/29/2019,Clinic 1,Interchange,0.01025,$0.00 ,AmEx,$20.91
1234,7205989,12/30/2019,Clinic 1,Interchange,0.010258,$0.00 ,AmEx,$0.41
1234,7205989,12/31/2019,Clinic 1,Interchange,0.010268,$0.00 ,AmEx,$0.41
1234,7205989,1/1/2020,Clinic 1,Interchange,0.010289,$0.00 ,AmEx,$0.42
1234,7205989,1/2/2020,Clinic 1,Interchange,0.010297,$0.00 ,AmEx,$0.42
1234,7205989,1/3/2020,Clinic 1,Interchange,0.010302,$0.00 ,AmEx,$0.41
1234,7205989,1/4/2020,Clinic 1,Interchange,0.010309,$0.00 ,AmEx,$0.42
1234,7205989,1/5/2020,Clinic 1,Interchange,0.010345,$0.00 ,AmEx,$0.84
1234,7205989,1/6/2020,Clinic 1,Interchange,0.01044,$0.00 ,AmEx,$0.42
1234,7205989,1/7/2020,Clinic 1,Interchange,0.010441,$0.00 ,AmEx,$0.80
1234,7205989,1/8/2020,Clinic 1,Interchange,0.010452,$0.00 ,AmEx,$0.40
1234,7205989,1/9/2020,Clinic 1,Interchange,0.010476,$0.00 ,AmEx,$0.42
1234,7205989,1/10/2020,Clinic 1,Interchange,0.010549,$0.00 ,AmEx,$0.40
1234,7205989,1/11/2020,Clinic 1,Interchange,0.010572,$0.00 ,AmEx,$0.41
1234,7205989,1/12/2020,Clinic 1,Interchange,0.010644,$0.00 ,AmEx,$0.39
1234,7205989,1/13/2020,Clinic 1,Interchange,0.010664,$0.00 ,AmEx,$0.39
1234,7205989,1/14/2020,Clinic 1,Interchange,0.010681,$0.00 ,AmEx,$0.40
1234,7205989,1/15/2020,Clinic 1,Interchange,0.010687,$0.00 ,AmEx,$0.80
1234,7205989,1/16/2020,Clinic 1,Interchange,0.01072,$0.00 ,AmEx,$0.78
1234,7205989,1/17/2020,Clinic 1,Interchange,0.010753,$0.00 ,AmEx,$0.40
1234,7205989,1/18/2020,Clinic 1,Interchange,0.010762,$0.00 ,AmEx,$0.39
1234,7205989,1/19/2020,Clinic 1,Interchange,0.010771,$0.00 ,AmEx,$0.38
1234,7205989,1/20/2020,Clinic 1,Interchange,0.010776,$0.00 ,AmEx,$0.40
1234,7205989,1/21/2020,Clinic 1,Interchange,0.010779,$0.00 ,AmEx,$0.39
1234,7205989,1/22/2020,Clinic 1,Interchange,0.010792,$0.00 ,AmEx,$0.38
1234,7205989,1/23/2020,Clinic 1,Interchange,0.010854,$0.00 ,AmEx,$0.39
1234,7205989,1/24/2020,Clinic 1,Interchange,0.010857,$0.00 ,AmEx,$12.92
1234,7205989,1/25/2020,Clinic 1,Interchange,0.010876,$0.00 ,AmEx,$0.38
1234,7205989,1/26/2020,Clinic 1,Interchange,0.01092,$0.00 ,AmEx,$0.38
1234,7205989,1/27/2020,Clinic 1,Interchange,0.010967,$0.00 ,AmEx,$0.38
1234,7205989,1/28/2020,Clinic 1,Interchange,0.010977,$0.00 ,AmEx,$0.39
1234,7205989,1/29/2020,Clinic 1,Interchange,0.010992,$0.00 ,AmEx,$0.74
1234,7205989,1/30/2020,Clinic 1,Interchange,0.011002,$0.00 ,AmEx,$0.37
1234,7205989,1/31/2020,Clinic 1,Interchange,0.01103,$0.00 ,AmEx,$0.38
1234,7205989,2/1/2020,Clinic 1,Interchange,0.011078,$0.00 ,AmEx,$0.37
1234,7205989,2/2/2020,Clinic 1,Interchange,0.011128,$0.00 ,AmEx,$0.36
1234,7205989,2/3/2020,Clinic 1,Interchange,0.011201,$0.00 ,AmEx,$0.36
1234,7205989,2/4/2020,Clinic 1,Interchange,0.011232,$0.00 ,AmEx,$0.36
1234,7205989,2/5/2020,Clinic 1,Interchange,0.011325,$0.00 ,AmEx,$0.37
1234,7205989,2/6/2020,Clinic 1,Interchange,0.011328,$0.00 ,AmEx,$0.36
1234,7205989,2/7/2020,Clinic 1,Interchange,0.011357,$0.00 ,AmEx,$0.37
1234,7205989,2/8/2020,Clinic 1,Interchange,0.011423,$0.00 ,AmEx,$0.74
1234,7205989,2/9/2020,Clinic 1,Interchange,0.011438,$0.00 ,AmEx,$0.35
1234,7205989,2/10/2020,Clinic 1,Interchange,0.011442,$0.00 ,AmEx,$0.35
1234,7205989,2/11/2020,Clinic 1,Interchange,0.011475,$0.00 ,AmEx,$0.35
1234,7205989,2/12/2020,Clinic 1,Interchange,0.011476,$0.00 ,AmEx,$0.36
1234,7205989,2/13/2020,Clinic 1,Interchange,0.011494,$0.00 ,AmEx,$1.05
1234,7205989,2/14/2020,Clinic 1,Interchange,0.011498,$0.00 ,AmEx,$0.35
1234,7205989,2/15/2020,Clinic 1,Interchange,0.011525,$0.00 ,AmEx,$0.35
1234,7205989,2/16/2020,Clinic 1,Interchange,0.011553,$0.00 ,AmEx,$0.36
1234,7205989,2/17/2020,Clinic 1,Interchange,0.011564,$0.00 ,AmEx,$0.36
1234,7205989,2/18/2020,Clinic 1,Interchange,0.011651,$0.00 ,AmEx,$0.35
1234,7205989,2/19/2020,Clinic 1,Interchange,0.01166,$0.00 ,AmEx,$0.34
1234,7205989,2/20/2020,Clinic 1,Interchange,0.011667,$0.00 ,AmEx,$26.60
1234,7205989,2/21/2020,Clinic 1,Interchange,0.011721,$0.00 ,AmEx,$0.35
1234,7205989,2/22/2020,Clinic 1,Interchange,0.01174,$0.00 ,AmEx,$0.34
1234,7205989,2/23/2020,Clinic 1,Interchange,0.011804,$0.00 ,AmEx,$0.35
1234,7205989,2/24/2020,Clinic 1,Interchange,0.0119,$0.00 ,AmEx,$0.33
1234,7205989,2/25/2020,Clinic 1,Interchange,0.011909,$0.00 ,AmEx,$0.35
1234,7205989,2/26/2020,Clinic 1,Interchange,0.011951,$0.00 ,AmEx,$0.34
1234,7205989,2/27/2020,Clinic 1,Interchange,0.011989,$0.00 ,AmEx,$0.68
1234,7205989,2/28/2020,Clinic 1,Interchange,0.011991,$0.00 ,AmEx,$0.33
1234,7205989,2/29/2020,Clinic 1,Interchange,0.012,$0.00 ,AmEx,$0.33
1234,7205989,3/1/2020,Clinic 1,Interchange,0.012006,$0.00 ,AmEx,$0.34
1234,7205989,3/2/2020,Clinic 1,Interchange,0.012123,$0.00 ,AmEx,$0.66
1234,7205989,3/3/2020,Clinic 1,Interchange,0.012204,$0.00 ,AmEx,$0.32
1234,7205989,3/4/2020,Clinic 1,Interchange,0.012397,$0.00 ,AmEx,$0.33
1234,7205989,3/5/2020,Clinic 1,Interchange,0.012422,$0.00 ,AmEx,$0.32
1234,7205989,3/6/2020,Clinic 1,Interchange,0.012453,$0.00 ,AmEx,$0.33
1234,7205989,3/7/2020,Clinic 1,Interchange,0.01252,$0.00 ,AmEx,$0.32
1234,7205989,3/8/2020,Clinic 1,Interchange,0.012566,$0.00 ,AmEx,$0.31
1234,7205989,3/9/2020,Clinic 1,Interchange,0.012571,$0.00 ,AmEx,$0.33
1234,7205989,3/10/2020,Clinic 1,Interchange,0.012574,$0.00 ,AmEx,$0.32
1234,7205989,3/11/2020,Clinic 1,Interchange,0.012608,$0.00 ,AmEx,$0.96
1234,7205989,3/12/2020,Clinic 1,Interchange,0.012633,$0.00 ,AmEx,$0.32
1234,7205989,3/13/2020,Clinic 1,Interchange,0.012757,$0.00 ,AmEx,$0.31
1234,7205989,3/14/2020,Clinic 1,Interchange,0.012773,$0.00 ,AmEx,$0.31
1234,7205989,3/15/2020,Clinic 1,Interchange,0.0128,$0.00 ,AmEx,$28.16
1234,7205989,3/16/2020,Clinic 1,Interchange,0.013009,$0.00 ,AmEx,$0.31
1234,7205989,3/17/2020,Clinic 1,Interchange,0.013058,$0.00 ,AmEx,$0.31
1234,7205989,3/18/2020,Clinic 1,Interchange,0.013203,$0.00 ,AmEx,$0.31
1234,7205989,3/19/2020,Clinic 1,Interchange,0.013245,$0.00 ,AmEx,$0.30
1234,7205989,3/20/2020,Clinic 1,Interchange,0.013374,$0.00 ,AmEx,$0.31
1234,7205989,3/21/2020,Clinic 1,Interchange,0.013417,$0.00 ,AmEx,$0.30
1234,7205989,3/22/2020,Clinic 1,Interchange,0.013453,$0.00 ,AmEx,$0.30
1234,7205989,3/23/2020,Clinic 1,Interchange,0.013482,$0.00 ,AmEx,$0.29
1234,7205989,3/24/2020,Clinic 1,Interchange,0.013495,$0.00 ,AmEx,$0.29
1234,7205989,3/25/2020,Clinic 1,Interchange,0.013532,$0.00 ,AmEx,$0.30
1234,7205989,3/26/2020,Clinic 1,Interchange,0.013699,$0.00 ,AmEx,$0.29
1234,7205989,3/27/2020,Clinic 1,Interchange,0.013712,$0.00 ,AmEx,$0.58
1234,7205989,3/28/2020,Clinic 1,Interchange,0.01381,$0.00 ,AmEx,$0.29
1234,7205989,3/29/2020,Clinic 1,Interchange,0.014,$0.00 ,AmEx,$9.52
1234,7205989,3/30/2020,Clinic 1,Interchange,0.014099,$0.00 ,AmEx,$0.28
1234,7205989,3/31/2020,Clinic 1,Interchange,0.014223,$0.00 ,AmEx,$0.29
1234,7205989,4/1/2020,Clinic 1,Interchange,0.014272,$0.00 ,AmEx,$0.29
1234,7205989,4/2/2020,Clinic 1,Interchange,0.014286,$0.00 ,AmEx,$0.58
1234,7205989,4/3/2020,Clinic 1,Interchange,0.014293,$0.00 ,AmEx,$0.28
1234,7205989,4/4/2020,Clinic 1,Interchange,0.014356,$0.00 ,AmEx,$0.29
1234,7205989,4/5/2020,Clinic 1,Interchange,0.01469,$0.00 ,AmEx,$0.27
1234,7205989,4/6/2020,Clinic 1,Interchange,0.01473,$0.00 ,AmEx,$0.27
1234,7205989,4/7/2020,Clinic 1,Interchange,0.014973,$0.00 ,AmEx,$0.28
1234,7205989,4/8/2020,Clinic 1,Interchange,0.01505,$0.00 ,AmEx,$0.27
1234,7205989,4/9/2020,Clinic 1,Interchange,0.015101,$0.00 ,AmEx,$0.27
1234,7205989,4/10/2020,Clinic 1,Interchange,0.015152,$0.00 ,AmEx,$0.27
1234,7205989,4/11/2020,Clinic 1,Interchange,0.015194,$0.00 ,AmEx,$0.54
1234,7205989,4/12/2020,Clinic 1,Interchange,0.015237,$0.00 ,AmEx,$0.27
1234,7205989,4/13/2020,Clinic 1,Interchange,0.015366,$0.00 ,AmEx,$0.52
1234,7205989,4/14/2020,Clinic 1,Interchange,0.015455,$0.00 ,AmEx,$0.27
1234,7205989,4/15/2020,Clinic 1,Interchange,0.015513,$0.00 ,AmEx,$0.26
1234,7205989,4/16/2020,Clinic 1,Interchange,0.015707,$0.00 ,AmEx,$0.27
1234,7205989,4/17/2020,Clinic 1,Interchange,0.015729,$0.00 ,AmEx,$0.26
1234,7205989,4/18/2020,Clinic 1,Interchange,0.015805,$0.00 ,AmEx,$0.26
1234,7205989,4/19/2020,Clinic 1,Interchange,0.01627,$0.00 ,AmEx,$0.26
1234,7205989,4/20/2020,Clinic 1,Interchange,0.016362,$0.00 ,AmEx,$0.26
1234,7205989,4/21/2020,Clinic 1,Interchange,0.016373,$0.00 ,AmEx,$0.52
1234,7205989,4/22/2020,Clinic 1,Interchange,0.016435,$0.00 ,AmEx,$0.26
1234,7205989,4/23/2020,Clinic 1,Interchange,0.016667,$0.00 ,AmEx,$2.50
1234,7205989,4/24/2020,Clinic 1,Interchange,0.017341,$0.00 ,AmEx,$0.24
1234,7205989,4/25/2020,Clinic 1,Interchange,0.017385,$0.00 ,AmEx,$0.50
1234,7205989,4/26/2020,Clinic 1,Interchange,0.01748,$0.00 ,AmEx,$0.24
1234,7205989,4/27/2020,Clinic 1,Interchange,0.017495,$0.00 ,AmEx,$0.25
1234,7205989,4/28/2020,Clinic 1,Interchange,0.017768,$0.00 ,AmEx,$0.25
1234,7205989,4/29/2020,Clinic 1,Interchange,0.018321,$0.00 ,AmEx,$0.24
1234,7205989,4/30/2020,Clinic 1,Interchange,0.018809,$0.00 ,AmEx,$0.24
1234,7205989,5/1/2020,Clinic 1,Interchange,0.018837,$0.00 ,AmEx,$0.23
1234,7205989,5/2/2020,Clinic 1,Interchange,0.019008,$0.00 ,AmEx,$0.23
1234,7205989,5/3/2020,Clinic 1,Interchange,0.019033,$0.00 ,AmEx,$0.72
1234,7205989,5/4/2020,Clinic 1,Interchange,0.019709,$0.00 ,AmEx,$0.23
1234,7205989,5/5/2020,Clinic 1,Interchange,0.020372,$0.00 ,AmEx,$0.23
1234,7205989,5/6/2020,Clinic 1,Interchange,0.020683,$0.00 ,AmEx,$0.23
1234,7205989,5/7/2020,Clinic 1,Interchange,0.021804,$0.00 ,AmEx,$0.22
1234,7205989,5/8/2020,Clinic 1,Interchange,0.021978,$0.00 ,AmEx,$0.22
1234,7205989,5/9/2020,Clinic 1,Interchange,0.022,$0.00 ,AmEx,$2.42
1234,7205989,5/10/2020,Clinic 1,Interchange,0.022066,$0.00 ,AmEx,$0.22
1234,7205989,5/11/2020,Clinic 1,Interchange,0.022581,$0.00 ,AmEx,$0.21
1234,7205989,5/12/2020,Clinic 1,Interchange,0.022657,$0.00 ,AmEx,$0.22
1234,7205989,5/13/2020,Clinic 1,Interchange,0.022826,$0.00 ,AmEx,$0.21
1234,7205989,5/14/2020,Clinic 1,Interchange,0.022926,$0.00 ,AmEx,$0.21
1234,7205989,5/15/2020,Clinic 1,Interchange,0.022965,$0.00 ,AmEx,$0.22
1234,7205989,5/16/2020,Clinic 1,Interchange,0.023052,$0.00 ,AmEx,$0.21
1234,7205989,5/17/2020,Clinic 1,Interchange,0.023282,$0.00 ,AmEx,$0.21
1234,7205989,5/18/2020,Clinic 1,Interchange,0.023307,$0.00 ,AmEx,$0.21
1234,7205989,5/19/2020,Clinic 1,Interchange,0.023516,$0.00 ,AmEx,$0.21
1234,7205989,5/20/2020,Clinic 1,Interchange,0.024561,$0.00 ,AmEx,$0.21
1234,7205989,5/21/2020,Clinic 1,Interchange,0.025485,$0.00 ,AmEx,$0.21
1234,7205989,5/22/2020,Clinic 1,Interchange,0.025704,$0.00 ,AmEx,$0.21
1234,7205989,5/23/2020,Clinic 1,Interchange,0.025958,$0.00 ,AmEx,$0.21
1234,7205989,5/24/2020,Clinic 1,Interchange,0.026055,$0.00 ,AmEx,$0.21
1234,7205989,5/25/2020,Clinic 1,Interchange,0.02625,$0.00 ,AmEx,$0.21
1234,7205989,5/26/2020,Clinic 1,Interchange,0.026482,$0.00 ,AmEx,$0.21
1234,7205989,5/27/2020,Clinic 1,Interchange,0.027285,$0.00 ,AmEx,$0.20
1234,7205989,5/28/2020,Clinic 1,Interchange,0.027701,$0.00 ,AmEx,$0.20
1234,7205989,5/29/2020,Clinic 1,Interchange,0.028571,$0.00 ,AmEx,$0.20
1234,7205989,5/30/2020,Clinic 1,Interchange,0.029197,$0.00 ,AmEx,$0.20
1234,7205989,5/31/2020,Clinic 1,Interchange,0.029412,$0.00 ,AmEx,$0.20
1234,7205989,6/1/2020,Clinic 1,Interchange,0.029586,$0.00 ,AmEx,$0.20
1234,7205989,6/2/2020,Clinic 1,Interchange,0.030547,$0.00 ,AmEx,$0.19
1234,7205989,6/3/2020,Clinic 1,Interchange,0.031933,$0.00 ,AmEx,$0.19
1234,7205989,6/4/2020,Clinic 1,Interchange,0.032149,$0.00 ,AmEx,$0.19
1234,7205989,6/5/2020,Clinic 1,Interchange,0.034483,$0.00 ,AmEx,$0.19
1234,7205989,6/6/2020,Clinic 1,Interchange,0.03512,$0.00 ,AmEx,$0.19
1234,7205989,6/7/2020,Clinic 1,Interchange,0.036329,$0.00 ,AmEx,$0.38
1234,7205989,6/8/2020,Clinic 1,Interchange,0.037402,$0.00 ,AmEx,$0.19
1234,7205989,6/9/2020,Clinic 1,Interchange,0.037624,$0.00 ,AmEx,$0.38
1234,7205989,6/10/2020,Clinic 1,Interchange,0.038,$0.00 ,AmEx,$1.90
1234,7205989,6/11/2020,Clinic 1,Interchange,0.038776,$0.00 ,AmEx,$0.19
1234,7205989,6/12/2020,Clinic 1,Interchange,0.040359,$0.00 ,AmEx,$0.18
1234,7205989,6/13/2020,Clinic 1,Interchange,0.040449,$0.00 ,AmEx,$0.18
1234,7205989,6/14/2020,Clinic 1,Interchange,0.042453,$0.00 ,AmEx,$0.18
1234,7205989,6/15/2020,Clinic 1,Interchange,0.047368,$0.00 ,AmEx,$0.18
1234,7205989,6/16/2020,Clinic 1,Interchange,0.051873,$0.00 ,AmEx,$0.18
1234,7205989,6/17/2020,Clinic 1,Interchange,0.053571,$0.00 ,AmEx,$0.18
1234,7205989,6/18/2020,Clinic 1,Interchange,0.055215,$0.00 ,AmEx,$0.18
1234,7205989,6/19/2020,Clinic 1,Interchange,0.000657,$0.00 ,AmEx,$0.92
1234,7205989,6/20/2020,Clinic 1,Interchange,0.000732,$0.00 ,AmEx,$0.70
1234,7205989,6/21/2020,Clinic 1,Interchange,0.000744,$0.00 ,AmEx,$0.67
1234,7205989,6/22/2020,Clinic 1,Interchange,0.000765,$0.00 ,AmEx,$0.65
1234,7205989,6/23/2020,Clinic 1,Interchange,0.000773,$0.00 ,AmEx,$0.64
1234,7205989,6/24/2020,Clinic 1,Interchange,0.000787,$0.00 ,AmEx,$0.62
1234,7205989,6/25/2020,Clinic 1,Interchange,0.00083,$0.00 ,AmEx,$0.56
1234,7205989,6/26/2020,Clinic 1,Interchange,0.00084,$0.00 ,AmEx,$0.56
1234,7205989,6/27/2020,Clinic 1,Interchange,0.000847,$0.00 ,AmEx,$0.54
1234,7205989,6/28/2020,Clinic 1,Interchange,0.000855,$0.00 ,AmEx,$0.54
1234,7205989,6/29/2020,Clinic 1,Interchange,0.00087,$0.00 ,AmEx,$0.53
1234,7205989,6/30/2020,Clinic 1,Interchange,0.000876,$0.00 ,AmEx,$0.53
1234,7205989,7/1/2020,Clinic 1,Interchange,0.000909,$0.00 ,AmEx,$0.49
1234,7205989,7/2/2020,Clinic 1,Interchange,0.000917,$0.00 ,AmEx,$0.50
1234,7205989,7/3/2020,Clinic 1,Interchange,0.000937,$0.00 ,AmEx,$0.48
1234,7205989,7/4/2020,Clinic 1,Interchange,0.000944,$0.00 ,AmEx,$0.47
1234,7205989,7/5/2020,Clinic 1,Interchange,0.000949,$0.00 ,AmEx,$0.94
1234,7205989,7/6/2020,Clinic 1,Interchange,0.00105,$0.00 ,AmEx,$0.42
1234,7205989,7/7/2020,Clinic 1,Interchange,0.001057,$0.00 ,AmEx,$0.43
1234,7205989,7/8/2020,Clinic 1,Interchange,0.00108,$0.00 ,AmEx,$0.42
1234,7205989,7/9/2020,Clinic 1,Interchange,0.001115,$0.00 ,AmEx,$0.41
1234,7205989,7/10/2020,Clinic 1,Interchange,0.001163,$0.00 ,AmEx,$0.40
1234,7205989,7/11/2020,Clinic 1,Interchange,0.001193,$0.00 ,AmEx,$0.38
1234,7205989,7/12/2020,Clinic 1,Interchange,0.001201,$0.00 ,AmEx,$0.38
1234,7205989,7/13/2020,Clinic 1,Interchange,0.001211,$0.00 ,AmEx,$0.76
